"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,4,1,8,0.5,0.125,3.93,2007
"2",2,4,1,8,0.5,0.125,3.13,2008
"3",3,4,1,8,0.5,0.125,3.56,2009
"4",4,4,1,8,0.5,0.125,NA,2010
