"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,23,2,80,0.2875,0.025,3.35875,2007
"2",2,23,2,80,0.2875,0.025,3.832,2008
"3",3,23,2,80,0.2875,0.025,3.87,2009
"4",4,23,2,80,0.2875,0.025,3.59666666666667,2010
