"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,4,2,19,0.210526315789474,0.105263157894737,4,2007
"2",2,4,2,19,0.210526315789474,0.105263157894737,4,2008
"3",3,4,2,19,0.210526315789474,0.105263157894737,NA,2009
"4",4,4,2,19,0.210526315789474,0.105263157894737,3.99,2010
