"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,6,0,10,0.6,0,NA,2007
"2",2,6,0,10,0.6,0,NA,2008
"3",3,6,0,10,0.6,0,3.81,2009
"4",4,6,0,10,0.6,0,3.98,2010
