"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,47,4,143,0.328671328671329,0.0279720279720280,3.43,2007
"2",2,47,4,143,0.328671328671329,0.0279720279720280,3.62125,2008
"3",3,47,4,143,0.328671328671329,0.0279720279720280,3.546,2009
"4",4,47,4,143,0.328671328671329,0.0279720279720280,3.4125,2010
