"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,24,0,76,0.315789473684211,0,NA,2007
"2",2,24,0,76,0.315789473684211,0,3.505,2008
"3",3,24,0,76,0.315789473684211,0,3.86,2009
"4",4,24,0,76,0.315789473684211,0,3.1225,2010
