"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,17,1,64,0.265625,0.015625,3.6,2007
"2",2,17,1,64,0.265625,0.015625,3.31,2008
"3",3,17,1,64,0.265625,0.015625,3.96,2009
"4",4,17,1,64,0.265625,0.015625,3.68428571428571,2010
