"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,70,8,162,0.432098765432099,0.0493827160493827,3.51409090909091,2007
"2",2,70,8,162,0.432098765432099,0.0493827160493827,3.62105263157895,2008
"3",3,70,8,162,0.432098765432099,0.0493827160493827,3.59111111111111,2009
"4",4,70,8,162,0.432098765432099,0.0493827160493827,3.57352941176471,2010
