"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,17,2,50,0.34,0.04,3.47,2007
"2",2,17,2,50,0.34,0.04,3.53666666666667,2008
"3",3,17,2,50,0.34,0.04,3.84333333333333,2009
"4",4,17,2,50,0.34,0.04,3.54,2010
