"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,7,0,8,0.875,0,3.91,2007
"2",2,7,0,8,0.875,0,3.14,2008
"3",3,7,0,8,0.875,0,NA,2009
"4",4,7,0,8,0.875,0,NA,2010
