"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,36,7,109,0.330275229357798,0.0642201834862385,3.54,2007
"2",2,36,7,109,0.330275229357798,0.0642201834862385,3.63428571428571,2008
"3",3,36,7,109,0.330275229357798,0.0642201834862385,3.36,2009
"4",4,36,7,109,0.330275229357798,0.0642201834862385,3.70857142857143,2010
