"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,46,7,87,0.528735632183908,0.0804597701149425,3.66111111111111,2007
"2",2,46,7,87,0.528735632183908,0.0804597701149425,3.71066666666667,2008
"3",3,46,7,87,0.528735632183908,0.0804597701149425,3.385,2009
"4",4,46,7,87,0.528735632183908,0.0804597701149425,3.457,2010
