"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,31,7,100,0.31,0.07,3.84,2007
"2",2,31,7,100,0.31,0.07,3.845,2008
"3",3,31,7,100,0.31,0.07,3.56222222222222,2009
"4",4,31,7,100,0.31,0.07,3.67333333333333,2010
