"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,3,0,37,0.0810810810810811,0,3.91,2007
"2",2,3,0,37,0.0810810810810811,0,NA,2008
"3",3,3,0,37,0.0810810810810811,0,NA,2009
"4",4,3,0,37,0.0810810810810811,0,3.71,2010
