"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,127,23,303,0.419141914191419,0.0759075907590759,3.72136363636364,2007
"2",2,127,23,303,0.419141914191419,0.0759075907590759,3.63652173913043,2008
"3",3,127,23,303,0.419141914191419,0.0759075907590759,3.59709677419355,2009
"4",4,127,23,303,0.419141914191419,0.0759075907590759,3.61551724137931,2010
