"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,38,0,158,0.240506329113924,0,3.69571428571429,2007
"2",2,38,0,158,0.240506329113924,0,3.485,2008
"3",3,38,0,158,0.240506329113924,0,3.34,2009
"4",4,38,0,158,0.240506329113924,0,3.82333333333333,2010
