"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,46,2,128,0.359375,0.015625,3.65888888888889,2007
"2",2,46,2,128,0.359375,0.015625,3.651,2008
"3",3,46,2,128,0.359375,0.015625,3.84,2009
"4",4,46,2,128,0.359375,0.015625,3.49181818181818,2010
