"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,14,1,48,0.291666666666667,0.0208333333333333,3.535,2007
"2",2,14,1,48,0.291666666666667,0.0208333333333333,4,2008
"3",3,14,1,48,0.291666666666667,0.0208333333333333,3.695,2009
"4",4,14,1,48,0.291666666666667,0.0208333333333333,3.37,2010
