"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,20,4,39,0.512820512820513,0.102564102564103,3.6225,2007
"2",2,20,4,39,0.512820512820513,0.102564102564103,3.55333333333333,2008
"3",3,20,4,39,0.512820512820513,0.102564102564103,3.51142857142857,2009
"4",4,20,4,39,0.512820512820513,0.102564102564103,3.145,2010
