"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,38,5,92,0.413043478260870,0.0543478260869565,3.65714285714286,2007
"2",2,38,5,92,0.413043478260870,0.0543478260869565,3.76571428571429,2008
"3",3,38,5,92,0.413043478260870,0.0543478260869565,3.55333333333333,2009
"4",4,38,5,92,0.413043478260870,0.0543478260869565,3.73166666666667,2010
