"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,6,0,13,0.461538461538462,0,3.85,2007
"2",2,6,0,13,0.461538461538462,0,NA,2008
"3",3,6,0,13,0.461538461538462,0,3.81,2009
"4",4,6,0,13,0.461538461538462,0,3.675,2010
