"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,69,8,159,0.433962264150943,0.050314465408805,3.39090909090909,2007
"2",2,69,8,159,0.433962264150943,0.050314465408805,3.24333333333333,2008
"3",3,69,8,159,0.433962264150943,0.050314465408805,3.54714285714286,2009
"4",4,69,8,159,0.433962264150943,0.050314465408805,3.46652173913043,2010
