"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,8,1,26,0.307692307692308,0.0384615384615385,3.93,2007
"2",2,8,1,26,0.307692307692308,0.0384615384615385,3.68,2008
"3",3,8,1,26,0.307692307692308,0.0384615384615385,3.9,2009
"4",4,8,1,26,0.307692307692308,0.0384615384615385,3.9,2010
