"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,28,4,90,0.311111111111111,0.0444444444444444,3.632,2007
"2",2,28,4,90,0.311111111111111,0.0444444444444444,3.49,2008
"3",3,28,4,90,0.311111111111111,0.0444444444444444,3.70285714285714,2009
"4",4,28,4,90,0.311111111111111,0.0444444444444444,3.67666666666667,2010
