"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,5,3,9,0.555555555555556,0.333333333333333,3.42,2007
"2",2,5,3,9,0.555555555555556,0.333333333333333,NA,2008
"3",3,5,3,9,0.555555555555556,0.333333333333333,NA,2009
"4",4,5,3,9,0.555555555555556,0.333333333333333,3.895,2010
