"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,1,1,1,1,1,3.96,2007
"2",2,1,1,1,1,1,NA,2008
"3",3,1,1,1,1,1,NA,2009
"4",4,1,1,1,1,1,NA,2010
