"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,4,0,5,0.8,0,NA,2007
"2",2,4,0,5,0.8,0,3.36,2008
"3",3,4,0,5,0.8,0,3.915,2009
"4",4,4,0,5,0.8,0,2.77,2010
