"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,5,0,22,0.227272727272727,0,NA,2007
"2",2,5,0,22,0.227272727272727,0,NA,2008
"3",3,5,0,22,0.227272727272727,0,3.86,2009
"4",4,5,0,22,0.227272727272727,0,3.77,2010
