"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,11,0,55,0.2,0,3.94,2007
"2",2,11,0,55,0.2,0,NA,2008
"3",3,11,0,55,0.2,0,NA,2009
"4",4,11,0,55,0.2,0,3.502,2010
