"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,2,1,14,0.142857142857143,0.0714285714285714,3.91,2007
"2",2,2,1,14,0.142857142857143,0.0714285714285714,NA,2008
"3",3,2,1,14,0.142857142857143,0.0714285714285714,NA,2009
"4",4,2,1,14,0.142857142857143,0.0714285714285714,NA,2010
