"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,6,0,42,0.142857142857143,0,NA,2007
"2",2,6,0,42,0.142857142857143,0,3.38333333333333,2008
"3",3,6,0,42,0.142857142857143,0,NA,2009
"4",4,6,0,42,0.142857142857143,0,3.94,2010
