"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,0,0,9,0,0,NA,2007
"2",2,0,0,9,0,0,NA,2008
"3",3,0,0,9,0,0,NA,2009
"4",4,0,0,9,0,0,NA,2010
