"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,63,7,163,0.386503067484663,0.0429447852760736,3.685,2007
"2",2,63,7,163,0.386503067484663,0.0429447852760736,3.6875,2008
"3",3,63,7,163,0.386503067484663,0.0429447852760736,3.71368421052632,2009
"4",4,63,7,163,0.386503067484663,0.0429447852760736,3.78,2010
