"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,14,0,38,0.368421052631579,0,3.6975,2007
"2",2,14,0,38,0.368421052631579,0,3.825,2008
"3",3,14,0,38,0.368421052631579,0,NA,2009
"4",4,14,0,38,0.368421052631579,0,3.33333333333333,2010
