"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,58,6,156,0.371794871794872,0.0384615384615385,3.59666666666667,2007
"2",2,58,6,156,0.371794871794872,0.0384615384615385,3.844,2008
"3",3,58,6,156,0.371794871794872,0.0384615384615385,3.70692307692308,2009
"4",4,58,6,156,0.371794871794872,0.0384615384615385,3.61695652173913,2010
