"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,3,0,11,0.272727272727273,0,NA,2007
"2",2,3,0,11,0.272727272727273,0,3.09,2008
"3",3,3,0,11,0.272727272727273,0,3.72,2009
"4",4,3,0,11,0.272727272727273,0,NA,2010
