"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,5,0,21,0.238095238095238,0,NA,2007
"2",2,5,0,21,0.238095238095238,0,NA,2008
"3",3,5,0,21,0.238095238095238,0,NA,2009
"4",4,5,0,21,0.238095238095238,0,NA,2010
