"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,100,12,244,0.409836065573771,0.0491803278688525,3.60041666666667,2007
"2",2,100,12,244,0.409836065573771,0.0491803278688525,3.59866666666667,2008
"3",3,100,12,244,0.409836065573771,0.0491803278688525,3.7695,2009
"4",4,100,12,244,0.409836065573771,0.0491803278688525,3.79307692307692,2010
