"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,74,5,187,0.39572192513369,0.0267379679144385,3.78555555555556,2007
"2",2,74,5,187,0.39572192513369,0.0267379679144385,3.35142857142857,2008
"3",3,74,5,187,0.39572192513369,0.0267379679144385,3.628,2009
"4",4,74,5,187,0.39572192513369,0.0267379679144385,3.6445,2010
