"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,37,3,86,0.430232558139535,0.0348837209302326,3.6225,2007
"2",2,37,3,86,0.430232558139535,0.0348837209302326,3.345,2008
"3",3,37,3,86,0.430232558139535,0.0348837209302326,3.791,2009
"4",4,37,3,86,0.430232558139535,0.0348837209302326,3.39375,2010
