"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,57,6,159,0.358490566037736,0.0377358490566038,3.709375,2007
"2",2,57,6,159,0.358490566037736,0.0377358490566038,3.59714285714286,2008
"3",3,57,6,159,0.358490566037736,0.0377358490566038,3.595,2009
"4",4,57,6,159,0.358490566037736,0.0377358490566038,3.59866666666667,2010
