"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,11,0,37,0.297297297297297,0,3.44,2007
"2",2,11,0,37,0.297297297297297,0,3.4725,2008
"3",3,11,0,37,0.297297297297297,0,NA,2009
"4",4,11,0,37,0.297297297297297,0,3.07666666666667,2010
