"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,57,5,150,0.38,0.0333333333333333,3.58,2007
"2",2,57,5,150,0.38,0.0333333333333333,3.63692307692308,2008
"3",3,57,5,150,0.38,0.0333333333333333,3.64416666666667,2009
"4",4,57,5,150,0.38,0.0333333333333333,3.49538461538462,2010
