"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,4,0,9,0.444444444444444,0,3.82,2007
"2",2,4,0,9,0.444444444444444,0,NA,2008
"3",3,4,0,9,0.444444444444444,0,NA,2009
"4",4,4,0,9,0.444444444444444,0,3.7,2010
