"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,27,3,108,0.25,0.0277777777777778,3.634,2007
"2",2,27,3,108,0.25,0.0277777777777778,3.32666666666667,2008
"3",3,27,3,108,0.25,0.0277777777777778,3.574,2009
"4",4,27,3,108,0.25,0.0277777777777778,3.53833333333333,2010
