"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,3,0,21,0.142857142857143,0,NA,2007
"2",2,3,0,21,0.142857142857143,0,NA,2008
"3",3,3,0,21,0.142857142857143,0,3.81,2009
"4",4,3,0,21,0.142857142857143,0,2.97,2010
