"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,99,5,243,0.407407407407407,0.0205761316872428,3.476,2007
"2",2,99,5,243,0.407407407407407,0.0205761316872428,3.58818181818182,2008
"3",3,99,5,243,0.407407407407407,0.0205761316872428,3.48181818181818,2009
"4",4,99,5,243,0.407407407407407,0.0205761316872428,3.65230769230769,2010
