"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,1,1,3,0.333333333333333,0.333333333333333,NA,2007
"2",2,1,1,3,0.333333333333333,0.333333333333333,3.98,2008
"3",3,1,1,3,0.333333333333333,0.333333333333333,NA,2009
"4",4,1,1,3,0.333333333333333,0.333333333333333,NA,2010
