"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,9,0,30,0.3,0,NA,2007
"2",2,9,0,30,0.3,0,3.53,2008
"3",3,9,0,30,0.3,0,NA,2009
"4",4,9,0,30,0.3,0,3.684,2010
