"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,55,2,144,0.381944444444444,0.0138888888888889,3.29333333333333,2007
"2",2,55,2,144,0.381944444444444,0.0138888888888889,3.63,2008
"3",3,55,2,144,0.381944444444444,0.0138888888888889,3.55714285714286,2009
"4",4,55,2,144,0.381944444444444,0.0138888888888889,3.66066666666667,2010
