"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,25,3,93,0.268817204301075,0.032258064516129,3.6625,2007
"2",2,25,3,93,0.268817204301075,0.032258064516129,3.795,2008
"3",3,25,3,93,0.268817204301075,0.032258064516129,3.588,2009
"4",4,25,3,93,0.268817204301075,0.032258064516129,3.68666666666667,2010
