"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,33,1,101,0.326732673267327,0.0099009900990099,3.46,2007
"2",2,33,1,101,0.326732673267327,0.0099009900990099,3.61857142857143,2008
"3",3,33,1,101,0.326732673267327,0.0099009900990099,3.75,2009
"4",4,33,1,101,0.326732673267327,0.0099009900990099,3.59,2010
