"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,21,0,65,0.323076923076923,0,3.53,2007
"2",2,21,0,65,0.323076923076923,0,3.2,2008
"3",3,21,0,65,0.323076923076923,0,3.31,2009
"4",4,21,0,65,0.323076923076923,0,3.3,2010
