"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,20,0,70,0.285714285714286,0,3.96,2007
"2",2,20,0,70,0.285714285714286,0,3.53,2008
"3",3,20,0,70,0.285714285714286,0,3.754,2009
"4",4,20,0,70,0.285714285714286,0,3.63,2010
