"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,20,1,74,0.270270270270270,0.0135135135135135,3.77333333333333,2007
"2",2,20,1,74,0.270270270270270,0.0135135135135135,3.775,2008
"3",3,20,1,74,0.270270270270270,0.0135135135135135,3.625,2009
"4",4,20,1,74,0.270270270270270,0.0135135135135135,3.635,2010
