"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,9,1,19,0.473684210526316,0.0526315789473684,3.26333333333333,2007
"2",2,9,1,19,0.473684210526316,0.0526315789473684,3.72,2008
"3",3,9,1,19,0.473684210526316,0.0526315789473684,NA,2009
"4",4,9,1,19,0.473684210526316,0.0526315789473684,3.49,2010
