"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,1,1,8,0.125,0.125,NA,2007
"2",2,1,1,8,0.125,0.125,NA,2008
"3",3,1,1,8,0.125,0.125,3.67,2009
"4",4,1,1,8,0.125,0.125,NA,2010
