"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,30,0,86,0.348837209302326,0,3.59857142857143,2007
"2",2,30,0,86,0.348837209302326,0,3.67,2008
"3",3,30,0,86,0.348837209302326,0,2.91333333333333,2009
"4",4,30,0,86,0.348837209302326,0,3.49,2010
