"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,3,1,4,0.75,0.25,NA,2007
"2",2,3,1,4,0.75,0.25,3.14,2008
"3",3,3,1,4,0.75,0.25,3.48,2009
"4",4,3,1,4,0.75,0.25,NA,2010
