"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,11,1,46,0.239130434782609,0.0217391304347826,3.73333333333333,2007
"2",2,11,1,46,0.239130434782609,0.0217391304347826,NA,2008
"3",3,11,1,46,0.239130434782609,0.0217391304347826,NA,2009
"4",4,11,1,46,0.239130434782609,0.0217391304347826,NA,2010
