"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,87,5,254,0.34251968503937,0.0196850393700787,3.65266666666667,2007
"2",2,87,5,254,0.34251968503937,0.0196850393700787,3.49714285714286,2008
"3",3,87,5,254,0.34251968503937,0.0196850393700787,3.62571428571429,2009
"4",4,87,5,254,0.34251968503937,0.0196850393700787,3.50761904761905,2010
