"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,34,3,87,0.390804597701149,0.0344827586206897,3.676,2007
"2",2,34,3,87,0.390804597701149,0.0344827586206897,3.45625,2008
"3",3,34,3,87,0.390804597701149,0.0344827586206897,3.62875,2009
"4",4,34,3,87,0.390804597701149,0.0344827586206897,3.536,2010
