"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,11,1,46,0.239130434782609,0.0217391304347826,3.895,2007
"2",2,11,1,46,0.239130434782609,0.0217391304347826,3.99333333333333,2008
"3",3,11,1,46,0.239130434782609,0.0217391304347826,3.31,2009
"4",4,11,1,46,0.239130434782609,0.0217391304347826,3.86,2010
