"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,59,3,153,0.38562091503268,0.0196078431372549,3.503,2007
"2",2,59,3,153,0.38562091503268,0.0196078431372549,3.44,2008
"3",3,59,3,153,0.38562091503268,0.0196078431372549,3.49444444444444,2009
"4",4,59,3,153,0.38562091503268,0.0196078431372549,3.44380952380952,2010
